TIMESTAMP    COMM           PID     DISK    T    SECTOR     BYTES   LAT(ms)
13:26:24.928 kworker        2481907 nvme1n1 W    1130045784 8192      0.063
13:26:25.807 python3        2290923 nvme1n1 WS   1160646400 131072    3.918
13:26:25.807 python3        2290923 nvme1n1 WS   1160654848 131072    3.992
13:26:25.807 python3        2290923 nvme1n1 WS   1160655104 131072    4.072
13:26:25.807 python3        2290921 nvme1n1 WS   1160650496 131072    4.147
13:26:25.807 python3        2290921 nvme1n1 WS   1160658944 131072    4.223
13:26:25.807 python3        2290921 nvme1n1 WS   1160659200 131072    4.299
13:26:25.807 python3        2290923 nvme1n1 WS   1160663040 131072    4.324
13:26:25.808 python3        2290923 nvme1n1 WS   1160663296 131072    4.387
13:26:25.808 python3        2290923 nvme1n1 WS   1160663552 131072    4.461
13:26:25.808 python3        2290923 nvme1n1 WS   1160663808 131072    4.537
13:26:25.808 python3        2290923 nvme1n1 WS   1160664064 131072    4.612
13:26:25.808 python3        2290923 nvme1n1 WS   1160664320 131072    4.689
13:26:25.808 python3        2290923 nvme1n1 WS   1160664576 131072    4.761
13:26:25.808 python3        2290923 nvme1n1 WS   1160664832 131072    4.810
13:26:25.808 python3        2290923 nvme1n1 WS   1160665088 131072    4.887
13:26:25.808 python3        2290923 nvme1n1 WS   1160665344 131072    4.959
13:26:25.808 python3        2290921 nvme1n1 WS   1160667136 131072    5.044
13:26:25.808 python3        2290923 nvme1n1 WS   1160665600 131072    5.109
13:26:25.808 python3        2290921 nvme1n1 WS   1160667392 131072    5.188
13:26:25.808 python3        2290921 nvme1n1 WS   1160667648 131072    5.262
13:26:25.809 python3        2290923 nvme1n1 WS   1160665856 131072    5.337
13:26:25.809 python3        2290921 nvme1n1 WS   1160667904 131072    5.414
13:26:25.809 python3        2290923 nvme1n1 WS   1160666112 131072    5.488
13:26:25.809 python3        2290923 nvme1n1 WS   1160666368 131072    5.562
13:26:25.809 python3        2290921 nvme1n1 WS   1160668160 131072    5.645
13:26:25.809 python3        2290921 nvme1n1 WS   1160668416 131072    5.724
13:26:25.809 python3        2290921 nvme1n1 WS   1160668672 131072    5.792
13:26:25.809 python3        2290921 nvme1n1 WS   1160668928 131072    5.832
13:26:25.809 python3        2290921 nvme1n1 WS   1160669184 131072    5.904
13:26:25.809 python3        2290921 nvme1n1 WS   1160669440 131072    5.976
13:26:25.809 python3        2290921 nvme1n1 WS   1160669696 131072    6.049
13:26:25.809 python3        2290921 nvme1n1 WS   1160669952 131072    6.122
13:26:25.809 python3        2290921 nvme1n1 WS   1160670208 131072    6.193
13:26:25.810 python3        2290921 nvme1n1 WS   1160670464 131072    6.270
13:26:25.810 python3        2290923 nvme1n1 WS   1160666624 131072    6.413
13:26:25.810 python3        2290923 nvme1n1 WS   1160666880 131072    6.484
13:26:25.810 python3        2290923 nvme1n1 WS   1160675328 131072    6.610
13:26:25.810 python3        2290923 nvme1n1 WS   1160675584 131072    6.740
13:26:25.810 python3        2290921 nvme1n1 WS   1160671232 131072    6.902
13:26:25.810 python3        2290921 nvme1n1 WS   1160671488 131072    7.021
13:26:25.810 python3        2290921 nvme1n1 WS   1160671744 131072    7.182
13:26:25.811 python3        2290921 nvme1n1 WS   1160672000 131072    7.325
13:26:25.811 python3        2290921 nvme1n1 WS   1160672256 131072    7.465
13:26:25.811 python3        2290921 nvme1n1 WS   1160672512 131072    7.611
13:26:25.811 python3        2290921 nvme1n1 WS   1160672768 131072    7.750
13:26:25.811 python3        2290921 nvme1n1 WS   1160670720 131072    7.874
13:26:25.811 python3        2290921 nvme1n1 WS   1160670976 131072    7.995
13:26:25.811 python3        2290921 nvme1n1 WS   1160679424 131072    8.138
13:26:25.812 python3        2290921 nvme1n1 WS   1160679680 131072    8.281
13:26:25.812 python3        2290921 nvme1n1 WS   1160673024 131072    8.453
13:26:25.812 python3        2290921 nvme1n1 WS   1160673280 131072    8.596
13:26:25.812 python3        2290921 nvme1n1 WS   1160673536 131072    8.736
13:26:25.812 python3        2290921 nvme1n1 WS   1160673792 131072    8.885
13:26:25.812 python3        2290921 nvme1n1 WS   1160674048 131072    9.027
13:26:25.812 python3        2290921 nvme1n1 WS   1160674304 131072    9.165
13:26:25.813 python3        2290921 nvme1n1 WS   1160674560 131072    9.268
13:26:25.813 python3        2290921 nvme1n1 WS   1160674816 131072    9.355
13:26:25.813 python3        2290921 nvme1n1 WS   1160675072 131072    9.404
13:26:25.813 python3        2290921 nvme1n1 WS   1160683520 131072    9.481
13:26:25.813 python3        2290921 nvme1n1 WS   1160683776 131072    9.561
13:26:25.813 python3        2290921 nvme1n1 WS   1160687616 131072    9.607
13:26:25.813 python3        2290921 nvme1n1 WS   1160687872 131072    9.684
13:26:25.813 python3        2290921 nvme1n1 WS   1160688128 131072    9.761
13:26:25.813 python3        2290921 nvme1n1 WS   1160688384 131072    9.833
13:26:25.813 python3        2290921 nvme1n1 WS   1160688640 131072    9.913
13:26:25.813 python3        2290921 nvme1n1 WS   1160688896 131072    9.991
13:26:25.813 python3        2290921 nvme1n1 WS   1160689152 131072   10.071
13:26:25.814 python3        2290923 nvme1n1 WS   1160691712 131072   10.160
13:26:25.814 python3        2290923 nvme1n1 WS   1160691968 131072   10.228
13:26:25.814 python3        2290923 nvme1n1 WS   1160692224 131072   10.302
13:26:25.814 python3        2290923 nvme1n1 WS   1160692480 131072   10.376
13:26:25.814 python3        2290923 nvme1n1 WS   1160692736 131072   10.453
13:26:25.814 python3        2290923 nvme1n1 WS   1160692992 131072   10.530
13:26:25.814 python3        2290923 nvme1n1 WS   1160693248 131072   10.605
13:26:25.814 python3        2290923 nvme1n1 WS   1160693504 131072   10.659
13:26:25.814 python3        2290923 nvme1n1 WS   1160693760 131072   10.733
13:26:25.814 python3        2290923 nvme1n1 WS   1160694016 131072   10.811
13:26:25.814 python3        2290923 nvme1n1 WS   1160694272 131072   10.887
13:26:25.814 python3        2290923 nvme1n1 WS   1160694528 131072   10.965
13:26:25.815 python3        2290921 nvme1n1 WS   1160689408 131072   11.070
13:26:25.815 python3        2290921 nvme1n1 WS   1160689664 131072   11.142
13:26:25.815 python3        2290921 nvme1n1 WS   1160689920 131072   11.217
13:26:25.815 python3        2290921 nvme1n1 WS   1160690176 131072   11.295
13:26:25.815 python3        2290921 nvme1n1 WS   1160690432 131072   11.368
13:26:25.815 python3        2290921 nvme1n1 WS   1160690688 131072   11.444
13:26:25.815 python3        2290921 nvme1n1 WS   1160690944 131072   11.518
13:26:25.815 python3        2290921 nvme1n1 WS   1160691200 131072   11.592
13:26:25.815 python3        2290922 nvme1n1 WS   1160699904 131072   11.695
13:26:25.815 python3        2290922 nvme1n1 WS   1160700160 131072   11.762
13:26:25.815 python3        2290922 nvme1n1 WS   1160700416 131072   11.836
13:26:25.815 python3        2290922 nvme1n1 WS   1160700672 131072   11.913
13:26:25.815 python3        2290922 nvme1n1 WS   1160700928 131072   11.985
13:26:25.816 python3        2290922 nvme1n1 WS   1160695808 131072   12.092
13:26:25.816 python3        2290922 nvme1n1 WS   1160696064 131072   12.159
13:26:25.816 python3        2290922 nvme1n1 WS   1160696320 131072   12.236
13:26:25.816 python3        2290922 nvme1n1 WS   1160696576 131072   12.307
13:26:25.816 python3        2290922 nvme1n1 WS   1160696832 131072   12.385
13:26:25.816 python3        2290922 nvme1n1 WS   1160697088 131072   12.460
13:26:25.816 python3        2290922 nvme1n1 WS   1160697344 131072   12.537
13:26:25.816 python3        2290923 nvme1n1 WS   1160694784 131072   12.617
13:26:25.816 python3        2290923 nvme1n1 WS   1160695040 131072   12.685
13:26:25.816 python3        2290923 nvme1n1 WS   1160695296 131072   12.759
13:26:25.816 python3        2290923 nvme1n1 WS   1160695552 131072   12.842
13:26:25.816 python3        2290923 nvme1n1 WS   1160708096 131072   12.920
13:26:25.817 python3        2290923 nvme1n1 WS   1160708352 131072   12.996
13:26:25.817 python3        2290922 nvme1n1 WS   1160701184 131072   13.122
13:26:25.817 python3        2290922 nvme1n1 WS   1160701440 131072   13.193
13:26:25.817 python3        2290922 nvme1n1 WS   1160701696 131072   13.242
13:26:25.817 python3        2290922 nvme1n1 WS   1160701952 131072   13.317
13:26:25.817 python3        2290922 nvme1n1 WS   1160702208 131072   13.391
13:26:25.817 python3        2290922 nvme1n1 WS   1160702464 131072   13.465
13:26:25.817 python3        2290922 nvme1n1 WS   1160702720 131072   13.541
13:26:25.817 python3        2290922 nvme1n1 WS   1160702976 131072   13.622
13:26:25.817 python3        2290922 nvme1n1 WS   1160703232 131072   13.696
13:26:25.817 python3        2290922 nvme1n1 WS   1160703488 131072   13.773
13:26:25.817 python3        2290922 nvme1n1 WS   1160703744 131072   13.832
13:26:25.817 python3        2290922 nvme1n1 WS   1160716288 131072   13.911
13:26:25.818 python3        2290922 nvme1n1 WS   1160716544 131072   13.989
13:26:25.818 python3        2290921 nvme1n1 WS   1160691456 131072   14.148
13:26:25.818 python3        2290921 nvme1n1 WS   1160704000 131072   14.222
13:26:25.818 python3        2290921 nvme1n1 WS   1160704256 131072   14.288
13:26:25.818 python3        2290922 nvme1n1 WS   1160697600 131072   14.363
13:26:25.818 python3        2290922 nvme1n1 WS   1160697856 131072   14.438
13:26:25.818 python3        2290922 nvme1n1 WS   1160698112 131072   14.509
13:26:25.818 python3        2290922 nvme1n1 WS   1160698368 131072   14.581
13:26:25.818 python3        2290922 nvme1n1 WS   1160698624 131072   14.659
13:26:25.818 python3        2290922 nvme1n1 WS   1160698880 131072   14.735
13:26:25.818 python3        2290922 nvme1n1 WS   1160699136 131072   14.812
13:26:25.818 python3        2290922 nvme1n1 WS   1160699392 131072   14.888
13:26:25.819 python3        2290922 nvme1n1 WS   1160699648 131072   14.947
13:26:25.819 python3        2290922 nvme1n1 WS   1160712192 131072   15.022
13:26:25.819 python3        2290922 nvme1n1 WS   1160712448 131072   15.100
13:26:25.819 python3        2290922 nvme1n1 WS   1160720384 131072   14.850
13:26:25.819 python3        2290922 nvme1n1 WS   1160720640 131072   14.918
13:26:25.819 python3        2290922 nvme1n1 WS   1160720896 131072   15.005
13:26:25.819 python3        2290922 nvme1n1 WS   1160721152 131072   15.070
13:26:25.819 python3        2290922 nvme1n1 WS   1160721408 131072   15.142
13:26:25.819 python3        2290922 nvme1n1 WS   1160721664 131072   15.216
13:26:25.819 python3        2290922 nvme1n1 WS   1160721920 131072   15.291
13:26:25.819 python3        2290922 nvme1n1 WS   1160722176 131072   15.340
13:26:25.819 python3        2290922 nvme1n1 WS   1160722432 131072   15.416
13:26:25.819 python3        2290922 nvme1n1 WS   1160722688 131072   15.470
13:26:25.820 python3        2290922 nvme1n1 WS   1160722944 131072   15.543
13:26:25.820 python3        2290922 nvme1n1 WS   1160723200 131072   15.614
13:26:25.820 python3        2290922 nvme1n1 WS   1160723456 131072   15.685
13:26:25.820 python3        2290922 nvme1n1 WS   1160723712 131072   15.764
13:26:25.820 python3        2290922 nvme1n1 WS   1160723968 131072   15.838
13:26:25.820 python3        2290922 nvme1n1 WS   1160724224 131072   15.902
13:26:25.820 python3        2290922 nvme1n1 WS   1160724480 131072   15.978
13:26:25.820 python3        2290922 nvme1n1 WS   1160724736 131072   16.054
13:26:25.820 python3        2290922 nvme1n1 WS   1160728576 131072   15.963
13:26:25.820 python3        2290922 nvme1n1 WS   1160728832 131072   16.033
13:26:25.820 python3        2290922 nvme1n1 WS   1160729088 131072   16.109
13:26:25.820 python3        2290922 nvme1n1 WS   1160729344 131072   16.187
13:26:25.820 python3        2290922 nvme1n1 WS   1160729600 131072   16.260
13:26:25.821 python3        2290922 nvme1n1 WS   1160729856 131072   16.334
13:26:25.821 python3        2290922 nvme1n1 WS   1160730112 131072   16.408
13:26:25.821 python3        2290922 nvme1n1 WS   1160730368 131072   16.459
13:26:25.821 python3        2290922 nvme1n1 WS   1160730624 131072   16.530
13:26:25.821 python3        2290922 nvme1n1 WS   1160730880 131072   16.603
13:26:25.821 python3        2290922 nvme1n1 WS   1160731136 131072   16.680
13:26:25.821 python3        2290922 nvme1n1 WS   1160731392 131072   16.757
13:26:25.821 python3        2290922 nvme1n1 WS   1160731648 131072   16.833
13:26:25.821 python3        2290922 nvme1n1 WS   1160731904 131072   16.912
13:26:25.821 python3        2290922 nvme1n1 WS   1160732160 131072   17.020
13:26:25.821 python3        2290922 nvme1n1 WS   1160732416 131072   17.084
13:26:25.821 python3        2290922 nvme1n1 WS   1160732672 131072   17.161
13:26:25.822 python3        2290922 nvme1n1 WS   1160732928 131072   17.238
13:26:25.822 python3        2290920 nvme1n1 WS   1160736768 131072   16.713
13:26:25.822 python3        2290920 nvme1n1 WS   1160737024 131072   16.785
13:26:25.822 python3        2290920 nvme1n1 WS   1160737280 131072   16.861
13:26:25.822 python3        2290920 nvme1n1 WS   1160737536 131072   16.938
13:26:25.822 python3        2290920 nvme1n1 WS   1160737792 131072   17.017
13:26:25.822 python3        2290920 nvme1n1 WS   1160738048 131072   17.095
13:26:25.822 python3        2290920 nvme1n1 WS   1160738304 131072   17.172
13:26:25.822 python3        2290920 nvme1n1 WS   1160738560 131072   17.222
13:26:25.822 python3        2290920 nvme1n1 WS   1160738816 131072   17.298
13:26:25.822 python3        2290920 nvme1n1 WS   1160739072 131072   17.356
13:26:25.822 python3        2290920 nvme1n1 WS   1160739328 131072   17.431
13:26:25.822 python3        2290920 nvme1n1 WS   1160739584 131072   17.505
13:26:25.823 python3        2290920 nvme1n1 WS   1160739840 131072   17.582
13:26:25.823 python3        2290920 nvme1n1 WS   1160740096 131072   17.657
13:26:25.823 python3        2290920 nvme1n1 WS   1160740352 131072   17.734
13:26:25.823 python3        2290920 nvme1n1 WS   1160740608 131072   17.794
13:26:25.823 python3        2290920 nvme1n1 WS   1160740864 131072   17.869
13:26:25.823 python3        2290920 nvme1n1 WS   1160741120 131072   17.953
13:26:25.823 python3        2290920 nvme1n1 WS   1160744960 131072   17.789
13:26:25.823 python3        2290920 nvme1n1 WS   1160745216 131072   17.867
13:26:25.823 python3        2290920 nvme1n1 WS   1160745472 131072   17.941
13:26:25.823 python3        2290920 nvme1n1 WS   1160745728 131072   18.016
13:26:25.823 python3        2290920 nvme1n1 WS   1160745984 131072   18.089
13:26:25.823 python3        2290920 nvme1n1 WS   1160746240 131072   18.162
13:26:25.824 python3        2290920 nvme1n1 WS   1160746496 131072   18.242
13:26:25.824 python3        2290920 nvme1n1 WS   1160746752 131072   18.288
13:26:25.824 python3        2290920 nvme1n1 WS   1160747008 131072   18.366
13:26:25.824 python3        2290920 nvme1n1 WS   1160747264 131072   18.440
13:26:25.824 python3        2290920 nvme1n1 WS   1160747520 131072   18.519
13:26:25.824 python3        2290920 nvme1n1 WS   1160747776 131072   18.595
13:26:25.824 python3        2290920 nvme1n1 WS   1160748032 131072   18.671
13:26:25.824 python3        2290920 nvme1n1 WS   1160748288 131072   18.742
13:26:25.824 python3        2290920 nvme1n1 WS   1160748544 131072   18.819
13:26:25.824 python3        2290920 nvme1n1 WS   1160748800 131072   18.881
13:26:25.824 python3        2290920 nvme1n1 WS   1160749056 131072   18.953
13:26:25.824 python3        2290920 nvme1n1 WS   1160749312 131072   19.029
13:26:25.824 python3        2290920 nvme1n1 WS   1160753152 131072   18.938
13:26:25.825 python3        2290920 nvme1n1 WS   1160753408 131072   19.009
13:26:25.825 python3        2290920 nvme1n1 WS   1160753664 131072   19.082
13:26:25.825 python3        2290920 nvme1n1 WS   1160753920 131072   19.159
13:26:25.825 python3        2290920 nvme1n1 WS   1160754176 131072   19.241
13:26:25.825 python3        2290920 nvme1n1 WS   1160754432 131072   19.320
13:26:25.825 python3        2290920 nvme1n1 WS   1160754688 131072   19.397
13:26:25.825 python3        2290920 nvme1n1 WS   1160754944 131072   19.449
13:26:25.825 python3        2290920 nvme1n1 WS   1160755200 131072   19.527
13:26:25.825 python3        2290920 nvme1n1 WS   1160755456 131072   19.602
13:26:25.825 python3        2290920 nvme1n1 WS   1160755712 131072   19.678
13:26:25.825 python3        2290920 nvme1n1 WS   1160755968 131072   19.754
13:26:25.825 python3        2290920 nvme1n1 WS   1160756224 131072   19.830
13:26:25.825 python3        2290920 nvme1n1 WS   1160756480 131072   19.905
13:26:25.826 python3        2290920 nvme1n1 WS   1160756736 131072   19.978
13:26:25.826 python3        2290920 nvme1n1 WS   1160756992 131072   20.041
13:26:25.826 python3        2290920 nvme1n1 WS   1160757248 131072   20.117
13:26:25.826 python3        2290920 nvme1n1 WS   1160757504 131072   20.197
13:26:25.826 python3        2290920 nvme1n1 WS   1160761344 131072   20.108
13:26:25.826 python3        2290920 nvme1n1 WS   1160761600 131072   20.176
13:26:25.826 python3        2290920 nvme1n1 WS   1160761856 131072   20.251
13:26:25.826 python3        2290920 nvme1n1 WS   1160762112 131072   20.328
13:26:25.826 python3        2290920 nvme1n1 WS   1160762368 131072   20.435
13:26:25.826 python3        2290920 nvme1n1 WS   1160762624 131072   20.510
13:26:25.826 python3        2290920 nvme1n1 WS   1160762880 131072   20.584
13:26:25.827 python3        2290920 nvme1n1 WS   1160763136 131072   20.621
13:26:25.827 python3        2290920 nvme1n1 WS   1160763392 131072   20.696
13:26:25.827 python3        2290920 nvme1n1 WS   1160763648 131072   20.770
13:26:25.827 python3        2290920 nvme1n1 WS   1160763904 131072   20.842
13:26:25.827 python3        2290920 nvme1n1 WS   1160764160 131072   20.915
13:26:25.827 python3        2290920 nvme1n1 WS   1160764416 131072   20.990
13:26:25.827 python3        2290920 nvme1n1 WS   1160764672 131072   21.064
13:26:25.827 python3        2290920 nvme1n1 WS   1160764928 131072   21.141
13:26:25.827 python3        2290920 nvme1n1 WS   1160765184 131072   21.194
13:26:25.827 python3        2290920 nvme1n1 WS   1160765440 131072   21.266
13:26:25.827 python3        2290920 nvme1n1 WS   1160765696 131072   21.339
13:26:25.827 python3        2290923 nvme1n1 WS   1160769536 131072   19.526
13:26:25.827 python3        2290923 nvme1n1 WS   1160769792 131072   19.598
13:26:25.828 python3        2290923 nvme1n1 WS   1160770048 131072   19.675
13:26:25.828 python3        2290923 nvme1n1 WS   1160770304 131072   19.746
13:26:25.828 python3        2290923 nvme1n1 WS   1160770560 131072   19.844
13:26:25.828 python3        2290923 nvme1n1 WS   1160770816 131072   19.967
13:26:25.828 python3        2290923 nvme1n1 WS   1160771072 131072   20.098
13:26:25.828 python3        2290923 nvme1n1 WS   1160773632 131072   20.224
13:26:25.828 python3        2290923 nvme1n1 WS   1160773888 131072   20.345
13:26:25.828 python3        2290923 nvme1n1 WS   1160774144 131072   20.479
13:26:25.828 python3        2290923 nvme1n1 WS   1160774400 131072   20.605
13:26:25.829 python3        2290923 nvme1n1 WS   1160774656 131072   20.735
13:26:25.829 python3        2290923 nvme1n1 WS   1160774912 131072   20.839
13:26:25.829 python3        2290923 nvme1n1 WS   1160775168 131072   20.920
13:26:25.829 python3        2290923 nvme1n1 WS   1160771328 131072   20.997
13:26:25.829 python3        2290923 nvme1n1 WS   1160771584 131072   21.072
13:26:25.829 python3        2290923 nvme1n1 WS   1160771840 131072   21.150
13:26:25.829 python3        2290923 nvme1n1 WS   1160772096 131072   21.232
13:26:25.829 python3        2290923 nvme1n1 WS   1160772352 131072   21.308
13:26:25.829 python3        2290923 nvme1n1 WS   1160772608 131072   21.386
13:26:25.829 python3        2290923 nvme1n1 WS   1160772864 131072   21.466
13:26:25.829 python3        2290923 nvme1n1 WS   1160773120 131072   21.541
13:26:25.830 python3        2290923 nvme1n1 WS   1160773376 131072   21.601
13:26:25.830 python3        2290923 nvme1n1 WS   1160781824 131072   21.687
13:26:25.830 python3        2290923 nvme1n1 WS   1160782080 131072   21.764
13:26:25.830 python3        2290921 nvme1n1 WS   1160777728 131072   21.873
13:26:25.830 python3        2290921 nvme1n1 WS   1160777984 131072   21.942
13:26:25.830 python3        2290921 nvme1n1 WS   1160778240 131072   22.018
13:26:25.830 python3        2290921 nvme1n1 WS   1160778496 131072   22.090
13:26:25.830 python3        2290921 nvme1n1 WS   1160778752 131072   22.165
13:26:25.830 python3        2290921 nvme1n1 WS   1160779008 131072   22.240
13:26:25.830 python3        2290921 nvme1n1 WS   1160779264 131072   22.318
13:26:25.830 python3        2290921 nvme1n1 WS   1160779520 131072   22.342
13:26:25.830 python3        2290921 nvme1n1 WS   1160779776 131072   22.418
13:26:25.831 python3        2290921 nvme1n1 WS   1160780032 131072   22.492
13:26:25.831 python3        2290921 nvme1n1 WS   1160780288 131072   22.568
13:26:25.831 python3        2290921 nvme1n1 WS   1160780544 131072   22.643
13:26:25.831 python3        2290923 nvme1n1 WS   1160775424 131072   22.823
13:26:25.831 python3        2290923 nvme1n1 WS   1160775680 131072   22.898
13:26:25.831 python3        2290923 nvme1n1 WS   1160775936 131072   22.972
13:26:25.831 python3        2290923 nvme1n1 WS   1160776192 131072   23.048
13:26:25.831 python3        2290921 nvme1n1 WS   1160780800 131072   23.032
13:26:25.831 python3        2290921 nvme1n1 WS   1160781056 131072   23.106
13:26:25.831 python3        2290921 nvme1n1 WS   1160781312 131072   23.179
13:26:25.831 python3        2290921 nvme1n1 WS   1160781568 131072   23.230
13:26:25.831 python3        2290921 nvme1n1 WS   1160790016 131072   23.303
13:26:25.831 python3        2290921 nvme1n1 WS   1160790272 131072   23.384
13:26:25.832 python3        2290923 nvme1n1 WS   1160776448 131072   23.583
13:26:25.832 python3        2290923 nvme1n1 WS   1160776704 131072   23.719
13:26:25.832 python3        2290923 nvme1n1 WS   1160776960 131072   23.818
13:26:25.832 python3        2290923 nvme1n1 WS   1160777216 131072   23.945
13:26:25.832 python3        2290923 nvme1n1 WS   1160777472 131072   24.002
13:26:25.832 python3        2290923 nvme1n1 WS   1160785920 131072   24.078
13:26:25.832 python3        2290923 nvme1n1 WS   1160786176 131072   24.153
13:26:25.832 python3        2290923 nvme1n1 WS   1160794112 131072   20.757
13:26:25.832 python3        2290923 nvme1n1 WS   1160794368 131072   20.830
13:26:25.832 python3        2290923 nvme1n1 WS   1160794624 131072   20.907
13:26:25.832 python3        2290923 nvme1n1 WS   1160794880 131072   20.980
13:26:25.833 python3        2290923 nvme1n1 WS   1160795136 131072   21.059
13:26:25.833 python3        2290923 nvme1n1 WS   1160795392 131072   21.131
13:26:25.833 python3        2290923 nvme1n1 WS   1160795648 131072   21.212
13:26:25.833 python3        2290923 nvme1n1 WS   1160795904 131072   21.264
13:26:25.833 python3        2290923 nvme1n1 WS   1160796160 131072   21.339
13:26:25.833 python3        2290923 nvme1n1 WS   1160796416 131072   21.412
13:26:25.833 python3        2290923 nvme1n1 WS   1160796672 131072   21.481
13:26:25.833 python3        2290923 nvme1n1 WS   1160796928 131072   21.552
13:26:25.833 python3        2290923 nvme1n1 WS   1160797184 131072   21.629
13:26:25.833 python3        2290923 nvme1n1 WS   1160797440 131072   21.705
13:26:25.833 python3        2290923 nvme1n1 WS   1160797696 131072   21.781
13:26:25.833 python3        2290923 nvme1n1 WS   1160797952 131072   21.844
13:26:25.833 python3        2290923 nvme1n1 WS   1160798208 131072   21.916
13:26:25.834 python3        2290923 nvme1n1 WS   1160798464 131072   21.992
13:26:25.834 python3        2290921 nvme1n1 WS   1160802304 131072   21.346
13:26:25.834 python3        2290921 nvme1n1 WS   1160802560 131072   21.419
13:26:25.834 python3        2290921 nvme1n1 WS   1160802816 131072   21.494
13:26:25.834 python3        2290921 nvme1n1 WS   1160803072 131072   21.567
13:26:25.834 python3        2290921 nvme1n1 WS   1160803328 131072   21.649
13:26:25.834 python3        2290921 nvme1n1 WS   1160803584 131072   21.722
13:26:25.834 python3        2290921 nvme1n1 WS   1160803840 131072   21.851
13:26:25.834 python3        2290921 nvme1n1 WS   1160804096 131072   21.952
13:26:25.834 python3        2290921 nvme1n1 WS   1160804352 131072   22.074
13:26:25.835 python3        2290921 nvme1n1 WS   1160804608 131072   22.196
13:26:25.835 python3        2290921 nvme1n1 WS   1160804864 131072   22.322
13:26:25.835 python3        2290921 nvme1n1 WS   1160805120 131072   22.454
13:26:25.835 python3        2290921 nvme1n1 WS   1160805376 131072   22.582
