TIMESTAMP    COMM           PID     DISK    T    SECTOR     BYTES   LAT(ms)
10:00:59.341 nvme           2266273 Unknown N    -1         512       0.037
10:01:03.655 kworker        2211508 nvme0n1 W    8132344    262144    2.772
10:01:03.655 kworker        2211508 nvme0n1 W    8135928    131072    1.340
10:01:03.655 kworker        2211508 nvme0n1 W    8133112    262144    2.521
10:01:03.655 kworker        2211508 nvme0n1 W    8136440    131072    1.635
10:01:03.655 kworker        2211508 nvme0n1 W    8133624    262144    2.455
10:01:03.656 kworker        2211508 nvme0n1 W    8134136    262144    2.658
10:01:03.656 kworker        2211508 nvme0n1 W    8142584    65536     1.186
10:01:03.656 kworker        2211508 nvme0n1 W    8134904    262144    3.024
10:01:03.657 kworker        2211508 nvme0n1 W    8135416    262144    3.381
10:01:03.657 kworker        2211508 nvme0n1 W    8137720    131072    2.041
10:01:03.658 kworker        2211508 nvme0n1 W    36017920   131072    1.563
10:01:03.658 kworker        2211508 nvme0n1 W    36029952   131072    1.409
10:01:03.658 kworker        2211508 nvme0n1 W    36027648   131072    1.808
10:01:03.658 kworker        2211508 nvme0n1 W    36162048   65536     1.240
10:01:03.658 kworker        2211508 nvme0n1 W    8142840    262144    3.012
10:01:03.659 kworker        2211508 nvme0n1 W    36163584   131072    1.800
10:01:03.659 kworker        2211508 nvme0n1 W    36028928   262144    2.848
10:01:03.659 kworker        2211508 nvme0n1 W    36162816   131072    2.005
10:01:03.659 kworker        2211508 nvme0n1 W    36164832   16384     0.877
10:01:03.660 kworker        2211508 nvme0n1 W    36165632   131072    1.476
10:01:03.660 kworker        2211508 nvme0n1 W    36167208   4096      0.837
10:01:03.660 kworker        2211508 nvme0n1 W    36168544   4096      1.140
10:01:03.660 kworker        2211508 nvme0n1 W    36168096   4096      1.203
10:01:03.661 kworker        2211508 nvme0n1 W    36167552   65536     1.818
10:01:03.661 kworker        2211508 nvme0n1 W    36169832   4096      0.484
10:01:03.661 kworker        2211508 nvme0n1 W    36166656   131072    2.238
10:01:03.661 kworker        2211508 nvme0n1 W    36164096   262144    3.021
10:01:03.661 kworker        2211508 nvme0n1 W    36169736   4096      1.279
10:01:03.662 kworker        2211508 nvme0n1 W    36169784   4096      1.218
10:01:03.662 kworker        2211508 nvme0n1 W    36169896   4096      1.186
10:01:03.662 kworker        2211508 nvme0n1 W    36170240   16384     1.244
10:01:03.662 kworker        2211508 nvme0n1 W    36174464   65536     0.880
10:01:03.663 kworker        2211508 nvme0n1 W    36172032   131072    1.821
10:01:03.663 kworker        2211508 nvme0n1 W    36170752   131072    2.183
10:01:03.663 kworker        2211508 nvme0n1 W    36169216   262144    3.466
10:01:03.663 kworker        2211508 nvme0n1 W    36177024   16384     0.526
10:01:03.664 kworker        2211508 nvme0n1 W    36172800   262144    2.874
10:01:03.664 kworker        2211508 nvme0n1 W    36177152   16384     1.208
10:01:03.664 kworker        2211508 nvme0n1 W    36175168   229376    2.214
10:01:03.665 kworker        2211508 nvme0n1 W    36309000   4096      0.600
10:01:03.665 kworker        2211508 nvme0n1 W    36176384   262144    2.577
10:01:03.665 kworker        2211508 nvme0n1 W    36173312   262144    3.216
10:01:03.665 kworker        2211508 nvme0n1 W    36177280   65536     1.645
10:01:03.665 kworker        2211508 nvme0n1 W    36309048   4096      1.097
10:01:03.666 kworker        2211508 nvme0n1 W    36309144   4096      1.155
10:01:03.666 kworker        2211508 nvme0n1 W    36309096   4096      1.221
10:01:03.666 kworker        2211508 nvme0n1 W    36177536   196608    2.514
10:01:03.666 kworker        2211508 nvme0n1 W    36309248   4096      1.162
10:01:03.666 kworker        2211508 nvme0n1 W    36309200   4096      1.167
10:01:03.666 kworker        2211508 nvme0n1 W    36309344   4096      1.165
10:01:03.666 kworker        2211508 nvme0n1 W    36309296   4096      1.228
10:01:03.667 kworker        2211508 nvme0n1 W    36309392   4096      1.145
10:01:03.667 kworker        2211508 nvme0n1 W    36310320   4096      1.085
10:01:03.667 kworker        2211508 nvme0n1 W    36310472   4096      1.158
10:01:03.668 kworker        2211508 nvme0n1 W    36310768   4096      0.827
10:01:03.668 kworker        2211508 nvme0n1 W    36310616   8192      1.206
10:01:03.668 kworker        2211508 nvme0n1 W    36311064   4096      1.207
10:01:03.668 kworker        2211508 nvme0n1 W    36310920   4096      1.268
10:01:03.669 kworker        2211508 nvme0n1 W    36309824   229376    2.995
10:01:03.669 kworker        2211508 nvme0n1 W    36313088   131072    1.652
10:01:03.669 kworker        2211508 nvme0n1 W    36315696   4096      0.766
10:01:03.669 kworker        2211508 nvme0n1 W    36313856   131072    2.320
10:01:03.669 kworker        2211508 nvme0n1 W    36316288   65536     1.260
10:01:03.670 kworker        2211508 nvme0n1 W    36314624   131072    1.719
10:01:03.670 kworker        2211508 nvme0n1 W    36317888   16384     0.955
10:01:03.670 kworker        2211508 nvme0n1 W    36318720   16384     1.008
10:01:03.670 kworker        2211508 nvme0n1 W    36315136   131072    2.203
10:01:03.671 kworker        2211508 nvme0n1 W    36317184   131072    2.103
10:01:03.671 kworker        2211508 nvme0n1 W    36320288   4096      0.791
10:01:03.671 kworker        2211508 nvme0n1 W    36320704   32768     0.926
10:01:03.671 kworker        2211508 nvme0n1 W    36320384   4096      1.146
10:01:03.671 kworker        2211508 nvme0n1 W    36320336   4096      1.152
10:01:03.671 kworker        2211508 nvme0n1 W    36320552   4096      1.123
10:01:03.672 kworker        2211508 nvme0n1 W    36320888   4096      0.955
10:01:03.672 kworker        2211508 nvme0n1 W    36320904   4096      1.013
10:01:03.672 kworker        2211508 nvme0n1 W    36320000   131072    2.149
10:01:03.672 kworker        2211508 nvme0n1 W    36321056   16384     1.207
10:01:03.672 kworker        2211508 nvme0n1 W    36322856   4096      0.709
10:01:03.673 kworker        2211508 nvme0n1 W    36321280   65536     1.392
10:01:03.673 kworker        2211508 nvme0n1 W    36322456   4096      0.781
10:01:03.673 kworker        2211508 nvme0n1 W    36319488   262144    3.433
10:01:03.673 kworker        2211508 nvme0n1 W    36323680   4096      1.014
10:01:03.673 kworker        2211508 nvme0n1 W    36323136   16384     1.075
10:01:03.673 kworker        2211508 nvme0n1 W    36227184   4096      0.892
10:01:03.674 kworker        2211508 nvme0n1 W    36230656   131072    1.349
10:01:03.674 kworker        2211508 nvme0n1 W    36231992   4096      0.863
10:01:03.674 kworker        2211508 nvme0n1 W    36321536   262144    3.192
10:01:03.674 kworker        2211508 nvme0n1 W    36231424   131072    1.828
10:01:03.675 kworker        2211508 nvme0n1 W    36232448   65536     1.546
10:01:03.675 kworker        2211508 nvme0n1 W    36233472   131072    1.654
10:01:03.675 kworker        2211508 nvme0n1 W    36232960   131072    1.892
10:01:03.676 kworker        2211508 nvme0n1 W    36236928   65536     1.202
10:01:03.676 kworker        2211508 nvme0n1 W    36324608   262144    3.209
10:01:03.676 kworker        2211508 nvme0n1 W    36233984   131072    1.639
10:01:03.676 kworker        2211508 nvme0n1 W    36238592   131072    1.636
10:01:03.677 kworker        2211508 nvme0n1 W    36239104   131072    1.577
10:01:03.677 kworker        2211508 nvme0n1 W    36240128   131072    1.692
10:01:03.677 kworker        2211508 nvme0n1 W    36236032   262144    3.172
10:01:04.353 nvme           2266372 Unknown N    -1         512       0.032
10:01:04.554 jbd2/nv        752     nvme1n1 WSM  878514152  131072    0.173
10:01:04.554 jbd2/nv        752     nvme1n1 WSM  878514408  131072    0.210
10:01:04.554 jbd2/nv        752     nvme1n1 WSM  878514664  131072    0.264
10:01:04.554 jbd2/nv        752     nvme1n1 WSM  878514920  131072    0.320
10:01:04.554 jbd2/nv        752     nvme1n1 WSM  878515176  131072    0.378
10:01:04.554 jbd2/nv        752     nvme1n1 WSM  878515432  131072    0.436
10:01:04.554 jbd2/nv        752     nvme1n1 WSM  878515688  131072    0.489
10:01:04.554 jbd2/nv        752     nvme1n1 WSM  878515944  131072    0.178
10:01:04.554 jbd2/nv        752     nvme1n1 WSM  878516200  131072    0.204
10:01:04.554 jbd2/nv        752     nvme1n1 WSM  878516456  131072    0.263
10:01:04.554 jbd2/nv        752     nvme1n1 WSM  878516712  131072    0.304
10:01:04.555 jbd2/nv        752     nvme1n1 WSM  878516968  131072    0.351
10:01:04.555 jbd2/nv        752     nvme1n1 WSM  878517224  131072    0.411
10:01:04.555 jbd2/nv        752     nvme1n1 WSM  878517480  131072    0.464
10:01:04.555 jbd2/nv        752     nvme1n1 WSM  878517736  131072    0.528
10:01:04.555 jbd2/nv        752     nvme1n1 WSM  878517992  131072    0.274
10:01:04.555 jbd2/nv        752     nvme1n1 WSM  878518248  131072    0.332
10:01:04.555 jbd2/nv        752     nvme1n1 WSM  878518504  131072    0.378
10:01:04.555 jbd2/nv        752     nvme1n1 WSM  878518760  131072    0.435
10:01:04.555 jbd2/nv        752     nvme1n1 WSM  878519016  131072    0.497
10:01:04.555 jbd2/nv        752     nvme1n1 WSM  878519272  131072    0.555
10:01:04.555 jbd2/nv        752     nvme1n1 WSM  878519528  131072    0.611
10:01:04.555 jbd2/nv        752     nvme1n1 WSM  878519784  131072    0.663
10:01:04.555 jbd2/nv        752     nvme1n1 WSM  878520040  131072    0.373
10:01:04.556 jbd2/nv        752     nvme1n1 WSM  878520296  131072    0.430
10:01:04.556 jbd2/nv        752     nvme1n1 WSM  878520552  131072    0.476
10:01:04.556 jbd2/nv        752     nvme1n1 WSM  878520808  131072    0.537
10:01:04.556 jbd2/nv        752     nvme1n1 WSM  878521064  131072    0.598
10:01:04.556 jbd2/nv        752     nvme1n1 WSM  878521320  131072    0.659
10:01:04.556 jbd2/nv        752     nvme1n1 WSM  878521576  131072    0.700
10:01:04.556 jbd2/nv        752     nvme1n1 WSM  878521832  131072    0.734
10:01:04.556 jbd2/nv        752     nvme1n1 WSM  878522088  131072    0.470
10:01:04.556 jbd2/nv        752     nvme1n1 WSM  878522344  131072    0.528
10:01:04.556 jbd2/nv        752     nvme1n1 WSM  878522600  131072    0.588
10:01:04.556 jbd2/nv        752     nvme1n1 WSM  878522856  131072    0.644
10:01:04.556 jbd2/nv        752     nvme1n1 WSM  878523112  131072    0.697
10:01:04.557 jbd2/nv        752     nvme1n1 WSM  878523368  131072    0.757
10:01:04.557 jbd2/nv        752     nvme1n1 WSM  878523624  131072    0.804
10:01:04.557 jbd2/nv        752     nvme1n1 WSM  878523880  131072    0.862
10:01:04.557 jbd2/nv        752     nvme1n1 WSM  878524136  131072    0.593
10:01:04.557 jbd2/nv        752     nvme1n1 WSM  878524392  131072    0.646
10:01:04.557 jbd2/nv        752     nvme1n1 WSM  878524648  131072    0.700
10:01:04.557 jbd2/nv        752     nvme1n1 WSM  878524904  131072    0.757
10:01:04.557 jbd2/nv        752     nvme1n1 WSM  878525160  131072    0.805
10:01:04.557 jbd2/nv        752     nvme1n1 WSM  878525416  131072    0.863
10:01:04.557 jbd2/nv        752     nvme1n1 WSM  878525672  131072    0.924
10:01:04.557 jbd2/nv        752     nvme1n1 WSM  878525928  131072    0.972
10:01:04.557 jbd2/nv        752     nvme1n1 WSM  878526184  131072    0.714
10:01:04.558 jbd2/nv        752     nvme1n1 WSM  878526440  131072    0.773
10:01:04.558 jbd2/nv        752     nvme1n1 WSM  878526696  131072    0.831
10:01:04.558 jbd2/nv        752     nvme1n1 WSM  878526952  131072    0.876
10:01:04.558 jbd2/nv        752     nvme1n1 WSM  878527208  131072    0.932
10:01:04.558 jbd2/nv        752     nvme1n1 WSM  878527464  131072    0.991
10:01:04.558 jbd2/nv        752     nvme1n1 WSM  878527720  131072    1.042
10:01:04.558 jbd2/nv        752     nvme1n1 WSM  878527976  131072    1.101
10:01:04.558 jbd2/nv        752     nvme1n1 WSM  878528232  131072    0.834
10:01:04.558 jbd2/nv        752     nvme1n1 WSM  878528488  131072    0.884
10:01:04.558 jbd2/nv        752     nvme1n1 WSM  878528744  131072    0.941
10:01:04.558 jbd2/nv        752     nvme1n1 WSM  878529000  131072    0.999
10:01:04.558 jbd2/nv        752     nvme1n1 WSM  878529256  131072    1.067
10:01:04.559 jbd2/nv        752     nvme1n1 WSM  878529512  131072    1.112
10:01:04.559 jbd2/nv        752     nvme1n1 WSM  878529768  131072    1.170
10:01:04.559 jbd2/nv        752     nvme1n1 WSM  878530024  131072    1.223
10:01:04.559 jbd2/nv        752     nvme1n1 WSM  878530280  131072    0.968
10:01:04.559 jbd2/nv        752     nvme1n1 WSM  878530536  131072    1.027
10:01:04.559 jbd2/nv        752     nvme1n1 WSM  878530792  131072    1.088
10:01:04.559 jbd2/nv        752     nvme1n1 WSM  878531048  131072    1.136
10:01:04.559 jbd2/nv        752     nvme1n1 WSM  878531304  131072    1.197
10:01:04.559 jbd2/nv        752     nvme1n1 WSM  878531560  131072    1.259
10:01:04.559 jbd2/nv        752     nvme1n1 WSM  878531816  131072    1.318
10:01:04.559 jbd2/nv        752     nvme1n1 WSM  878532072  131072    1.347
10:01:04.559 jbd2/nv        752     nvme1n1 WSM  878532328  131072    1.105
10:01:04.559 jbd2/nv        752     nvme1n1 WSM  878532584  131072    1.169
10:01:04.560 jbd2/nv        752     nvme1n1 WSM  878532840  131072    1.215
10:01:04.560 jbd2/nv        752     nvme1n1 WSM  878533096  131072    1.277
